open_time_ms,open_time,close_time_ms,close_time,mark_open,mark_high,mark_low,mark_close,mark_hl2
1625270400000,2021-07-03T00:00:00+00:00,1625356799999,2021-07-03T23:59:59.999000+00:00,34093.65995606,35234.71731061,33558.98966414,34995.33424091,34396.853487375
1625356800000,2021-07-04T00:00:00+00:00,1625443199999,2021-07-04T23:59:59.999000+00:00,34997.8520596,36326.96115455,34616.46709495,35593.03482374,35471.71412475
1625443200000,2021-07-05T00:00:00+00:00,1625529599999,2021-07-05T23:59:59.999000+00:00,35593.70391465,35595.91507727,33359.96174495,33902.47185202,34477.93841111
1625529600000,2021-07-06T00:00:00+00:00,1625615999999,2021-07-06T23:59:59.999000+00:00,33901.21912475,35436.02047374,33803.69634697,34553.54000253,34619.858410354995
1625616000000,2021-07-07T00:00:00+00:00,1625702399999,2021-07-07T23:59:59.999000+00:00,34550.62363889,35437.51890202,34054.8034798,34116.92750758,34746.16119091
1625702400000,2021-07-08T00:00:00+00:00,1625788799999,2021-07-08T23:59:59.999000+00:00,34116.92750758,34166.62492071,32264.50506717,33033.57878232,33215.56499394
1625788800000,2021-07-09T00:00:00+00:00,1625875199999,2021-07-09T23:59:59.999000+00:00,33034.19332778,34400.57042475,32416.64685253,34143.51425859,33408.60863864
1625875200000,2021-07-10T00:00:00+00:00,1625961599999,2021-07-10T23:59:59.999000+00:00,34143.51425859,34597.64248939,33254.18931818,33745.99404646,33925.915903785
1625961600000,2021-07-11T00:00:00+00:00,1626047999999,2021-07-11T23:59:59.999000+00:00,33746.08859192,34950.73349444,33555.99901768,34589.50406465,34253.36625606
1626048000000,2021-07-12T00:00:00+00:00,1626134399999,2021-07-12T23:59:59.999000+00:00,34594.46042828,35027.34921364,32817.35650505,33380.6662798,33922.352859345
1626134400000,2021-07-13T00:00:00+00:00,1626220799999,2021-07-13T23:59:59.999000+00:00,33371.38809798,33581.88607828,32342.78513586,32906.99542929,32962.335607069996
1626220800000,2021-07-14T00:00:00+00:00,1626307199999,2021-07-14T23:59:59.999000+00:00,32905.73098687,33283.99046414,31695.41452929,32945.03950657,32489.702496715
1626307200000,2021-07-15T00:00:00+00:00,1626393599999,2021-07-15T23:59:59.999000+00:00,32944.5158702,33335.65349747,31180.3714697,31913.40483333,32258.012483585
1626393600000,2021-07-16T00:00:00+00:00,1626479999999,2021-07-16T23:59:59.999000+00:00,31913.40483333,32416.73634848,31136.39266919,31431.89175404,31776.564508835
1626480000000,2021-07-17T00:00:00+00:00,1626566399999,2021-07-17T23:59:59.999000+00:00,31431.89175404,32043.96621465,31214.26974848,31578.21069848,31629.117981565003
1626566400000,2021-07-18T00:00:00+00:00,1626652799999,2021-07-18T23:59:59.999000+00:00,31578.28605152,32596.78499747,31215.10686465,31875.78848737,31905.94593106
1626652800000,2021-07-19T00:00:00+00:00,1626739199999,2021-07-19T23:59:59.999000+00:00,31875.79212374,31983.42221061,30456.95196162,30819.47615758,31220.187086115002
1626739200000,2021-07-20T00:00:00+00:00,1626825599999,2021-07-20T23:59:59.999000+00:00,30819.94888485,31046.08064747,29260.95888485,29810.4105399,30153.51976616
1626825600000,2021-07-21T00:00:00+00:00,1626911999999,2021-07-21T23:59:59.999000+00:00,29811.54144899,32870.20791768,29486.81868788,32245.77094495,31178.513302780004
1626912000000,2021-07-22T00:00:00+00:00,1626998399999,2021-07-22T23:59:59.999000+00:00,32245.77458131,32700.46273687,31810.07339394,32410.68119877,32255.268065405
1626998400000,2021-07-23T00:00:00+00:00,1627084799999,2021-07-23T23:59:59.999000+00:00,32410.09482222,33796.59589141,32133.36658131,33796.59589141,32964.98123636
1627084800000,2021-07-24T00:00:00+00:00,1627171199999,2021-07-24T23:59:59.999000+00:00,33799.56316414,34683.48651061,33571.08348485,34473.03797677,34127.28499773
1627171200000,2021-07-25T00:00:00+00:00,1627257599999,2021-07-25T23:59:59.999000+00:00,34481.96706768,35655.90454242,34049.25839646,35645.67075202,34852.58146944
1627257600000,2021-07-26T00:00:00+00:00,1627343999999,2021-07-26T23:59:59.999000+00:00,35645.67075202,40817.31755505,35485.55759192,37431.76268131,38151.437573485004
1627344000000,2021-07-27T00:00:00+00:00,1627430399999,2021-07-27T23:59:59.999000+00:00,37429.9631101,39782.99937323,36603.9186601,39739.69478737,38193.459016665
1627430400000,2021-07-28T00:00:00+00:00,1627516799999,2021-07-28T23:59:59.999000+00:00,39739.69478737,41254.50808232,39124.06855051,40348.65740657,40189.288316415
